sp_id	latitude	longitude	elevation
512525554	43.0788304	-76.1087987	0.000000
514273455	41.0414719	-78.4406081	0.000000
514268896	41.0376699	-78.9476610	187.776709
514401628	41.4259518	-78.5706481	0.000000
514266656	41.2045139	-79.3357938	95.849653
514270795	41.1577318	-78.7159570	0.000000
514270154	41.0513555	-78.8187847	134.257643
513927329	40.7774719	-78.7269971	172.142211
514271533	41.1277618	-78.7145880	158.330760
514266188	41.1171449	-79.4461708	0.000000
514270348	41.1225618	-78.7693080	161.718954
514270566	41.0923219	-78.8541480	188.200961
513933089	40.6032320	-79.1623379	121.505891
514256916	40.9822039	-80.3068065	142.175261
514269814	41.1177279	-78.7672150	215.393465
514269465	41.0939119	-78.8860680	192.206802
513925223	40.4877540	-78.4214362	117.011830
514270188	41.2442418	-78.7791680	125.574782
514266955	41.0020999	-79.3273028	346.253338
514401482	41.4244918	-78.5598581	186.245691
514271531	41.1141218	-78.7334280	181.086170
514269431	40.9423019	-78.9785680	191.454224
514269871	41.1181979	-78.7777570	204.010565
509564698	43.9481422	-93.2210034	211.691392
514265567	41.1475319	-79.5224478	124.509214
514272140	40.9909019	-78.4773181	149.925903
514268351	41.1631419	-79.0961979	0.000000
511433756	40.7491967	-73.9754996	0.000000
514268272	41.1562819	-79.0801379	160.576091
514407571	41.8621218	-79.8453776	288.348504
513931388	40.6403070	-79.1336339	157.821200
514267521	41.0043319	-79.3304778	99.665797
513802738	40.1210059	-75.0351223	214.422004
514271519	41.1327518	-78.7616780	150.091536
513500959	40.3027750	-79.5610078	169.392595
514269245	40.9442319	-78.9642380	149.620477
514273311	41.0217619	-78.4355981	177.469973
514270659	41.1253678	-78.7560650	0.000000
514268638	41.0013159	-78.9635050	0.000000
514267664	41.1438109	-79.0891939	128.598566
514269361	40.9343719	-78.9833780	186.780307
514271458	41.1103919	-78.7610780	0.000000
514269751	41.2472528	-78.7886280	230.554055
514269218	40.9603519	-78.9602580	181.962404
514271375	41.2274418	-78.7324180	167.691060
513930479	40.7539719	-78.9838360	0.000000
514269441	40.9637019	-78.9677880	161.009055
514269604	41.0386519	-78.9485280	420.707053
514269301	40.9508419	-78.9717280	0.000000
515946881	32.8151343	-96.9009834	158.910818
514273450	41.0116319	-78.4469081	132.817970
514266370	41.2078119	-79.3920878	139.218812
514266647	41.2032829	-79.3514908	180.896205
514272930	41.0224019	-78.4144061	125.521906
513557269	40.2635719	-76.8492087	186.681475
514271440	41.2053418	-78.6923380	223.854461
514270884	41.1577318	-78.7159570	0.000000
514270860	41.1227798	-78.7495110	184.375458
514269838	41.1230958	-78.7640030	142.640646
514267725	41.1611289	-79.0768499	180.908941
514266876	41.0121259	-79.3471328	176.227543
513929554	40.3464220	-78.8863880	130.307531
514267443	41.0022319	-79.3278978	133.702568
514269135	40.9432219	-78.9748780	126.067151
514270301	41.1015319	-78.7707980	171.183486
506624288	41.5677326	-93.7328235	0.000000
514267895	40.9810039	-79.0144759	176.378457
514266814	41.1277239	-79.3284948	144.917064
513966750	40.4509520	-79.8974977	0.000000
514400401	41.4298618	-78.5524981	0.000000
514268330	41.1603319	-79.0814879	178.839091
514269178	40.9681219	-78.9242080	126.277799
514270837	41.1305358	-78.7352900	140.560208
509198432	42.6758217	-82.7464266	168.552487
514269766	41.2515128	-78.8012840	165.250253
513605478	40.1472419	-76.2312489	0.000000
514266703	41.1805899	-79.2001729	315.832426
514015068	40.6725720	-80.1114576	177.129990
514264105	40.9662019	-79.7095577	0.000000
514271205	41.1174268	-78.7316070	187.255874
514269140	40.9442219	-78.9639380	180.998528
514268868	40.9434809	-78.9710360	0.000000
514266869	41.0025229	-79.3248118	144.263509
511910870	41.1865108	-96.0854179	167.190281
514570565	42.1722317	-79.9688176	128.162505
514400391	41.4484918	-78.4573681	128.211254
514402724	41.4214318	-78.7409880	176.977398
514269945	41.1153979	-78.7681540	183.371048
514268829	40.9402269	-78.9760480	0.000000
513930632	40.8256839	-78.9790960	98.633391
513931391	40.5857540	-79.1359289	205.074890
513557776	40.2840869	-76.8410277	348.132609
514265323	41.2595819	-79.5479578	103.597986
514271725	40.9122339	-78.5728261	167.498474
513503944	40.2900690	-79.5274028	87.568291
514270720	41.1221618	-78.7292620	124.241554
513981723	40.4284020	-79.9723577	234.456057
514268804	40.9440359	-78.9714510	191.675611
513949489	40.4306021	-79.7657132	163.630877
514266589	41.1907119	-79.4524078	179.775510
514402690	41.4217218	-78.7314680	148.858176
511717751	40.6782318	-74.2867695	330.144912
514271755	40.9645529	-78.5196951	148.798499
514270081	41.0915059	-78.8410590	0.000000
514269435	40.9432719	-78.9744780	219.135005
509564588	43.8884822	-93.3072334	183.243572
513914279	40.7846839	-77.8423093	258.128944
514270090	41.0592259	-78.8389230	182.931473
514268675	41.1144439	-78.9749300	160.189540
514269543	41.1056219	-78.8903580	155.992045
514271055	41.1147468	-78.7359660	174.792615
514268573	40.9615019	-79.0822979	0.000000
514270410	41.0870719	-78.7669880	0.000000
514267732	41.1571279	-79.0856679	133.595459
514266324	41.2081319	-79.3812378	236.851929
513913820	40.8277819	-77.8094683	201.005261
514269179	40.9447719	-78.9720380	155.428411
514270189	41.2466318	-78.7967380	0.000000
512904301	34.9235232	-81.0226477	156.707013
514268201	41.1685819	-79.0963679	0.000000
514265566	41.1047819	-79.4893478	161.302346
514268037	41.1726919	-79.1005779	179.596017
514269593	41.1037819	-78.8764180	243.233311
514270521	41.1672918	-78.8099280	178.285938
514269608	41.0943019	-78.8956880	204.318099
514269901	41.1270298	-78.7631570	140.359759
514263468	41.4030018	-79.8321877	156.028337
514270306	41.1132819	-78.7672280	212.969952
514269076	41.1222919	-78.9472580	196.895631
513991351	40.4422450	-80.0041967	0.000000
513558240	40.2827619	-76.8437087	280.056406
514270777	41.1220418	-78.7453050	156.282254
514268761	40.9437189	-78.9778930	0.000000
514267602	41.1163019	-79.1890279	171.389547
513932700	40.6123110	-79.1757709	162.431657
514265842	41.2074379	-79.3651598	211.087107
514270105	41.0504359	-78.8224250	0.000000
514262418	41.4011618	-79.8507877	213.083038
514269943	41.1190958	-78.7679220	0.000000
514270947	41.1212878	-78.7529970	0.000000
514271437	41.1238018	-78.7579480	219.153003
514267874	40.9267269	-79.1384189	0.000000
513557213	40.2636219	-76.8506487	147.456135
514259285	41.1600919	-80.0860876	0.000000
513929215	40.7355929	-78.9279990	128.776634
513470069	40.1705921	-80.2405476	0.000000
513980483	40.8512520	-79.9660377	247.552705
514268465	40.9692519	-79.0107679	0.000000
514271234	41.1227798	-78.7495110	183.094683
514270032	41.1449158	-78.7973250	0.000000
512525914	43.0773914	-76.1078087	170.100950
514267964	40.9711726	-79.1070770	0.000000
513929728	40.3430320	-78.8841780	170.659130
513977501	40.8592919	-79.9515077	0.000000
514269412	40.9445719	-78.9691080	179.913649
514267758	41.1604649	-79.0819449	0.000000
514268118	41.1574519	-79.0895579	0.000000
514265992	41.2169139	-79.3840278	219.533698
514268721	40.9423279	-78.9802530	0.000000
514269279	40.9402119	-78.9512880	184.224703
514269322	40.9412019	-78.9618580	122.960806
514269187	40.9423319	-78.9783180	158.233320
514402581	41.4314818	-78.7339980	126.366748
513932514	40.6106970	-79.1586829	0.000000
513945634	40.4105920	-79.7275178	0.000000
511639212	40.8365317	-74.1368195	128.076429
514266158	41.2367579	-79.4168248	164.292923
514266657	41.2073339	-79.3648848	0.000000
514268945	41.0959829	-78.8882340	121.612366
514269109	41.2079818	-78.9687979	146.256841
514268762	40.9624369	-78.9076720	162.921639
506240649	41.6812881	-85.9422258	183.265433
514270020	41.1394008	-78.8064980	157.621868
514268300	41.1602919	-79.0740679	208.636924
514270785	41.1246958	-78.7403570	208.027790
514268015	41.1552319	-79.0855079	134.852867
514268650	40.9693289	-78.8708200	0.000000
513931486	40.6359270	-79.1073229	150.450895
514271028	41.1199568	-78.7619100	111.344456
514268532	40.9443719	-78.9933780	127.770380
514267936	41.1683926	-79.0754050	0.000000
514268385	41.1690119	-79.1023379	184.276333
514270994	41.1227798	-78.7495110	131.522529
514269378	40.9355819	-78.9712580	0.000000
514270438	41.0891119	-78.7928280	264.934920
513933547	40.6123250	-79.1899919	163.002561
514266954	41.0046149	-79.3180669	169.200723
514269227	40.9444719	-78.9853380	0.000000
517669826	44.4451640	-91.7752037	0.000000
514269931	41.1801228	-78.7778960	152.438495
513983259	40.4576700	-79.9792127	0.000000
514407685	41.9028018	-79.8807376	154.673229
514268552	40.9403519	-78.9928380	183.186812
513933756	40.6485110	-79.1866329	136.403001
513931631	40.6545320	-79.0861200	176.086977
506625104	41.5570826	-93.7445335	0.000000
514267017	41.1832769	-79.2467349	244.346824
514272641	40.9666419	-78.4452111	169.176057
514267909	41.3082668	-79.0858209	180.858200
514266100	41.2404119	-79.4278318	183.536792
513930694	40.7070199	-78.9581150	170.412858
514268755	40.9431679	-78.9723520	188.893276
509594921	44.0950621	-93.3064794	161.413918
513933578	40.5995700	-79.1948479	257.617678
514271040	41.1222738	-78.7464480	179.162636
514271169	41.1577318	-78.7159570	158.228139
514263969	41.0381250	-79.7760760	129.878148
511582647	40.8364617	-74.0169195	176.096422
513932246	40.5241960	-79.1605089	0.000000
514267167	41.3136218	-79.1918679	184.112297
514268290	41.1637019	-79.0965779	115.060660
514270855	41.1249248	-78.7550200	170.871942
514271337	40.8795323	-78.7279654	143.665458
514266992	41.2714778	-79.1699529	194.340594
514269641	41.2492608	-78.7853700	0.000000
511640751	40.8337717	-74.1375395	0.000000
514268524	40.9571119	-79.0018980	160.308018
514265647	41.2072549	-79.3752948	0.000000
514267704	41.1568329	-79.0796139	203.585955
514265668	41.2096489	-79.3714168	0.000000
514268129	41.1258719	-79.0271079	129.688362
513928139	40.8202749	-78.7879540	0.000000
514266666	41.2045589	-79.3468938	220.918021
514271309	41.3610228	-78.7038850	0.000000
514266288	41.2127019	-79.3815678	184.242213
513914690	40.7804119	-77.8431583	0.000000
513937093	40.8114719	-79.5175378	204.573431
514270534	40.9808719	-78.8460080	101.911710
513951686	40.4358820	-79.7796377	187.740427
514267768	41.1670389	-79.0793159	0.000000
514269041	41.1261629	-78.8751375	161.716082
513936371	40.8144779	-79.5191288	182.713456
514270174	41.2459218	-78.7836080	122.513803
514269139	40.9363719	-78.9751580	184.378148
514271672	40.9555009	-78.4805991	176.541599
514263750	41.1672329	-79.7521867	136.056366
512241881	42.2170916	-76.8488785	170.034143
514268806	40.9187919	-78.9863560	185.088604
513913748	40.7881819	-77.8356983	310.822065
514271142	41.1227798	-78.7495110	0.000000
514270077	40.9956299	-78.8155860	0.000000
514268951	41.0912619	-78.8961100	210.095712
514266848	41.0836779	-79.2310559	260.464409
513501009	40.3054980	-79.5521828	187.790448
513539568	40.2094420	-77.0228286	0.000000
513931180	40.7425179	-79.1000939	176.627360
514265682	41.2178019	-79.3945248	166.374707
514006732	40.3943220	-80.0625577	173.413317
514273027	41.0267159	-78.4408401	208.119728
514268812	40.9281229	-78.9836370	85.249001
514400502	41.4283318	-78.5332081	214.422004
514270608	41.0557019	-78.8153080	466.367128
514268384	41.1594719	-79.0907979	197.376821
514270376	41.1251818	-78.7721480	134.809845
514268001	41.1865019	-79.1048979	0.000000
513928151	40.7427819	-78.7919730	134.731183
514270942	41.1140798	-78.7346330	0.000000
511610427	40.6147908	-74.0707815	0.000000
514273947	40.9044329	-78.2338922	0.000000
514271085	41.1165628	-78.7355960	101.236193
514267867	40.9614719	-79.1045319	0.000000
514272824	41.0223289	-78.4380141	175.647558
509198420	42.6831917	-82.7533366	189.358949
514269298	40.9423619	-78.9673680	0.000000
517082156	38.3873225	-82.4358071	175.916325
511635178	40.8335827	-74.1271835	145.093663
514267712	41.1603829	-79.0797009	134.153860
513558548	39.8450620	-76.8457687	99.777289
501987239	36.2205335	-94.1482339	0.000000
514401526	41.4268318	-78.5608581	238.740874
514265780	41.2072559	-79.3864618	207.620870
514269306	40.9445419	-78.9608580	182.678790
514272755	41.0134109	-78.4011671	199.746927
514258215	41.2318862	-80.2392665	208.148527
514270705	41.1577318	-78.7159570	196.223793
514269605	41.0982719	-78.8794080	134.878626
513932707	40.6106990	-79.1661569	0.000000
513933013	40.6079020	-79.1562479	175.271839
513929480	40.7524452	-78.8798451	159.415037
514262780	41.4023808	-79.8467077	123.431919
514269864	41.1142459	-78.7756840	158.098469
514268340	41.1605419	-79.0824079	176.918650
514271523	41.1285818	-78.7598680	467.652335
513930642	40.8753229	-78.9524360	178.754623
514270342	41.1177918	-78.7627180	393.086768
514273164	41.0025649	-78.4628461	169.445798
514271064	41.1112688	-78.7241730	298.427641
514266964	41.0018449	-79.3330548	180.474645
513926533	40.4594820	-78.5965681	140.786091
514259179	41.3798825	-80.1480975	209.285173
514268661	41.2367668	-78.8925840	164.251523
513931926	40.8399129	-79.0917369	183.794671
514270052	41.1450338	-78.8017460	506.015546
514267982	41.1612919	-79.0765179	176.610346
514265925	41.2143929	-79.3867318	143.398107
509198404	42.6769317	-82.7560466	0.000000
514270600	41.0898819	-78.8119380	125.093591
511634769	40.8340017	-74.1265495	191.047693
513931604	40.6271680	-79.1497309	0.000000
514567056	42.1270217	-80.0733875	179.685424
514268790	40.9424559	-78.9621240	192.982373
514269156	40.9438219	-78.9732180	168.503398
514266716	41.1772929	-79.2080159	229.850169
514272787	41.0245089	-78.4108051	165.559352
514272254	41.1733618	-78.6661880	158.658541
511906287	41.1551528	-96.1264029	0.000000
514266052	41.0384229	-79.3882898	156.906584
514269909	41.1184218	-78.7625250	143.430199
514109811	41.2086151	-84.1845533	0.000000
513608072	40.1900119	-76.1726189	0.000000
512904874	34.9062932	-81.0267477	211.030977
514267907	41.2992518	-79.0937739	148.170924
514271047	41.1348698	-78.6995630	0.000000
513929171	40.7552669	-78.8717110	0.000000
514270996	41.1167088	-78.7520170	182.606989
513539851	40.2164980	-77.0142096	0.000000
514268733	40.9508539	-78.9569340	27.646905
514267052	41.1289069	-79.2241869	0.000000
514269490	41.0946719	-78.8875980	161.278240
513929479	40.7524452	-78.8798451	0.000000
514016238	40.4516100	-80.1314346	0.000000
514268919	41.0956879	-78.8869880	177.452808
514271133	41.1577318	-78.7159570	186.088165
514268720	40.9450279	-78.9664150	144.117406
513932963	40.6247720	-79.1588379	0.000000
514268725	40.9459709	-78.9723360	140.647342
514269266	40.9246619	-78.9819280	0.000000
514268648	40.9666329	-78.8785060	0.000000
514267081	41.1739846	-79.1958528	271.114848
514270080	41.0013979	-78.8363550	0.000000
514270332	41.1190018	-78.7624580	133.046359
514401632	41.4289118	-78.5782981	168.742150
511725382	40.6824368	-74.3027975	172.569488
514253858	40.9819169	-80.3568855	147.270886
514269979	41.1214558	-78.7664160	0.000000
514269045	41.0959439	-78.8898646	0.000000
514267031	41.2183699	-79.3275558	0.000000
511609541	40.6150548	-74.0669215	168.800761
514270957	41.1184148	-78.7594740	0.000000
514400433	41.4263518	-78.5534281	151.032156
514268153	41.1758119	-79.0976279	0.000000
514269347	40.9292119	-78.9826080	0.000000
513941384	40.5964930	-79.6509358	114.465092
514267879	40.9631679	-79.0078630	0.000000
514268527	40.9521319	-79.0002480	0.000000
514270532	40.9067619	-78.8228780	173.921432
514400487	41.4262218	-78.5254481	188.481151
514272868	41.0290049	-78.4122041	151.554913
514265859	41.1821349	-79.3923608	144.426788
514270010	41.1196978	-78.7633940	212.150938
514269251	40.9436619	-78.9622480	170.545848
513928256	40.4850570	-78.7293751	223.900212
514271029	41.1221318	-78.7457500	0.000000
517780688	44.5511930	-91.8418107	183.982345
513914015	40.7825219	-77.8380183	155.632584
514270595	41.1023419	-78.8366880	94.890057
514267809	41.1602519	-79.0795499	0.000000
514269107	41.0917919	-78.9879379	0.000000
514270235	41.2460718	-78.7843280	111.012181
514268212	41.1685819	-79.0963679	17.543511
512527495	43.1034924	-76.0876537	222.053147
513932983	40.6216320	-79.1806879	161.294270
514268139	41.1609319	-79.0810179	181.510906
514268835	40.9173049	-78.9447910	188.759461
514269917	41.0776119	-78.7860500	180.354102
513929429	40.8608889	-78.8660420	159.704175
513915841	40.7722719	-77.8683683	192.365721
514266450	41.2153719	-79.3847178	183.150147
513929345	40.7466689	-78.9218480	0.000000
514271574	41.1159018	-78.7411880	116.269336
514271287	40.8792919	-78.7365110	0.000000
513977354	40.4443810	-79.9547287	0.000000
514268198	41.1605519	-79.0825479	123.881582
514268596	41.2503118	-79.1097079	162.888608
513921221	40.5071180	-78.3858982	0.000000
514269586	41.0965219	-78.8906580	233.035267
514270503	41.1458218	-78.8053380	0.000000
514109905	41.1809221	-84.1895757	208.687372
514267220	41.2027819	-79.3547778	0.000000
514265694	41.1937969	-79.3694158	126.081078
511612794	40.6160478	-74.0738535	0.000000
513931737	40.6840199	-79.1003079	228.851040
514267857	40.9666319	-79.0045700	0.000000
514269560	41.1428618	-78.8758380	126.740145
514270825	41.1227918	-78.7490170	0.000000
513939728	40.5892720	-79.6113678	122.426704
514268076	41.1511719	-79.0865579	166.241825
513668321	40.1040699	-75.4021311	175.748002
514270908	41.1209078	-78.7548870	128.526397
514269687	41.2500948	-78.7899190	145.597096
514033277	40.5861540	-80.4756285	0.000000
514268149	41.1610619	-79.0680179	164.680218
514268859	40.9372569	-78.9279480	0.000000
514270227	41.2001018	-78.7704380	193.112892
514267854	40.9614599	-79.0061250	0.000000
514267630	41.0836719	-79.1662679	0.000000
513931816	40.6354180	-79.1090109	117.868976
514270527	40.9795019	-78.8667680	0.000000
514272746	41.0338749	-78.4393261	171.212220
513931578	40.5864650	-79.1360979	167.541883
514266368	41.2145619	-79.3841878	0.000000
514032971	40.5739420	-80.4554875	0.000000
514267718	41.1507809	-79.0794149	131.792100
514269392	40.9249819	-78.8864380	153.032218
514266122	41.2326739	-79.4269968	157.847988
514270072	40.9894189	-78.8330860	0.000000
513931283	40.6343110	-79.1213829	0.000000
514270675	41.1221508	-78.7458450	155.926318
514270960	41.1205288	-78.7350850	187.086206
514269398	40.9452519	-78.9650580	124.540634
514270622	41.0548719	-78.8143580	122.695328
503972675	26.2377392	-80.0917053	0.000000
514270005	41.1236318	-78.7633760	139.380709
514268824	40.9677199	-78.9250330	136.368693
514269449	40.9350019	-78.9373680	159.470506
514270513	41.1442718	-78.8001980	0.000000
513985977	40.4494420	-79.9869077	396.360869
514269658	41.2479168	-78.7984410	126.082907
514269470	41.1148419	-78.8946380	134.944142
514270186	41.2658918	-78.8514580	0.000000
514269061	41.2499818	-78.9334380	179.303451
514266587	41.2439319	-79.4234978	0.000000
514264859	41.2455839	-79.4909778	180.883923
513931636	40.6221380	-79.1494079	0.000000
513952381	40.4683400	-79.7914187	128.058387
513958087	40.4933720	-79.8378777	430.311660
513936824	40.8161619	-79.5212078	183.091351
514267849	40.9568199	-79.0014560	0.000000
514261708	40.9014119	-79.9094407	169.139010
514269833	41.0782479	-78.7920780	221.764990
513557849	40.2599839	-76.8449187	0.000000
513981231	40.4298440	-79.9707747	142.948184
514013079	40.5582920	-80.0946576	191.458344
514271007	41.1577318	-78.7159570	170.117553
514268651	40.9703599	-78.8883950	128.121559
514268018	41.1599919	-79.0790479	202.285264
514257122	41.3360319	-80.2589375	217.325630
514266174	41.1216669	-79.4322978	164.758062
514267856	40.9576409	-79.0018270	172.371379
514268187	41.1631819	-79.0668279	135.142683
514400550	41.4255518	-78.5248881	282.476545
514265639	41.2006309	-79.3755268	0.000000
514267328	41.0235519	-79.2753179	153.293024
513932694	40.6232890	-79.1788799	138.577287
512240455	42.2082816	-76.8883685	155.482654
513559263	40.2881319	-76.8360587	111.396976
514265870	41.1983069	-79.3743058	189.582510
513912325	40.8408669	-77.7973213	161.625878
513930835	40.3537720	-78.9369380	0.000000
513559781	40.2782059	-76.8246467	147.889317
514267898	40.9615959	-79.0829659	120.905635
513947708	40.4281020	-79.7480778	134.955925
511236714	40.7024327	-73.8168476	247.583015
514265893	41.2096199	-79.3708968	146.920582
514265913	41.2156399	-79.3881128	248.441178
514268067	41.1513919	-79.0675579	0.000000
514269592	41.0889719	-78.8816480	232.006006
512354583	42.8334213	-73.9576894	0.000000
511724653	40.6821218	-74.3011295	0.000000
514295782	40.9227128	-76.0546439	0.000000
514270865	41.1184948	-78.7622550	194.702115
514267677	41.1605079	-79.0806849	137.742840
514272024	41.3930938	-78.5565961	0.000000
514266619	41.1228919	-79.4270778	152.869743
514266556	41.2420219	-79.4243378	152.026538
514269260	40.9472919	-78.9729180	208.715500
513952893	40.4726720	-79.7879077	122.605133
514269237	40.9445619	-78.9722780	128.243557
514270049	41.1390758	-78.8063580	228.188138
514269813	41.1142459	-78.7756840	173.135788
514017199	40.8045130	-80.1361406	0.000000
514268786	40.9448499	-78.9769990	214.913551
513981662	40.4298820	-79.9698177	168.330073
514267938	41.1683926	-79.0754050	157.148380
514270649	41.2459758	-78.7615600	184.382955
514267674	41.1673719	-79.0978269	164.608192
514269644	41.2478498	-78.7944680	166.784913
507911344	38.5564129	-90.2502148	152.705048
514269479	41.0243219	-78.9507580	159.988527
514267942	41.1683926	-79.0754050	183.770582
513932504	40.6229190	-79.1547029	0.000000
513936816	40.8137819	-79.5198978	184.589962
514269922	41.1155899	-78.7681120	263.087492
514274459	40.8823619	-78.2175182	188.605920
514266376	41.2107219	-79.3889578	0.000000
514270869	41.1577318	-78.7159570	186.574455
514270047	41.1811188	-78.7997810	175.769939
511609693	40.6183978	-74.0693895	121.180623
514270583	41.1183519	-78.8225380	173.973492
513932472	40.6231150	-79.1775249	151.254867
514268944	41.0360299	-78.9578330	215.556174
513561381	40.2528519	-76.8199287	281.445487
514268358	41.1526219	-79.0797079	140.937385
514400599	41.4694018	-78.5362281	193.400244
514268235	41.1601319	-79.0800479	226.410292
514272781	41.0314749	-78.4407271	158.862002
514273471	41.0301919	-78.4395781	187.156570
513913991	40.7909219	-77.8354883	0.000000
514269903	41.1081029	-78.7654250	0.000000
514268727	40.9512289	-78.9727440	223.662086
514015859	40.7997220	-80.1205376	203.402370
514266504	41.0557919	-79.3803078	190.129140
514269000	40.9999845	-78.9661629	225.078771
514269856	41.1243148	-78.7679950	0.000000
514269281	40.9712019	-78.9492780	0.000000
514268808	40.9441199	-78.9685250	0.000000
514269953	41.1305248	-78.7674720	253.866776
514268929	41.0946219	-78.8870190	166.476580
514266679	41.2032489	-79.3553438	0.000000
514267177	41.1405719	-79.3445978	118.291073
514269451	40.9427719	-78.9691580	101.174752
514265976	41.1941199	-79.3925438	237.596494
514268879	40.9456629	-78.9845240	0.000000
513603452	40.1534919	-76.2577789	180.478596
