HH_ID,GEO_CODE,longitude,latitude
207,10001040100,-75.7298991227087,39.2736879700739
208,10001040100,-75.70568457310316,39.230497734170704
209,10001040100,-75.70335345488272,39.289798198166345
210,10001040100,-75.72760975866738,39.26561255720139
211,10001040100,-75.73701872116536,39.21097572069497
212,10001040100,-75.66871878775149,39.23479845718355
213,10001040100,-75.64431766809362,39.232154148772366
214,10001040100,-75.62629672997332,39.20397306598937
215,10001040100,-75.70750267599135,39.284538719985264
216,10001040100,-75.6162538676721,39.21086059782251
217,10001040100,-75.69336239956093,39.23472133551814
218,10001040100,-75.75003367457661,39.26831243573323
219,10001040100,-75.70878199725163,39.29677560517875
220,10001040100,-75.6487614663367,39.24477697316693
221,10001040100,-75.68502270484242,39.25262055772307
222,10001040100,-75.62065374472289,39.20868583789951
223,10001040100,-75.67647563171724,39.207148628979866
224,10001040100,-75.70357789649022,39.24435720067906
225,10001040100,-75.68892503813758,39.22619612077678
226,10001040100,-75.67703276594749,39.22440900991597
227,10001040100,-75.6550166401962,39.180129786765505
228,10001040100,-75.70887993581462,39.2054622030927
229,10001040100,-75.73795110646948,39.25836839039771
230,10001040100,-75.6527188260744,39.18600960723535
231,10001040100,-75.71878264990093,39.28003641004926
232,10001040100,-75.62128677687241,39.20070804493488
233,10001040100,-75.71813939567222,39.26464891837736
234,10001040100,-75.72048520850467,39.24267450409946
235,10001040100,-75.72413144214345,39.265287034525045
236,10001040100,-75.66234609763663,39.19248682159793
237,10001040100,-75.73986018436257,39.22901433645581
238,10001040100,-75.66057971628186,39.19637213815828
239,10001040100,-75.67227093272604,39.25427587129033
240,10001040100,-75.71723753737834,39.25416948782917
241,10001040100,-75.6487918416685,39.249350197566756
242,10001040100,-75.6941275071236,39.26486659958289
243,10001040100,-75.73451867435855,39.234750788596216
244,10001040100,-75.73880435917994,39.19706481740436
245,10001040100,-75.74122846378589,39.29213354712728
246,10001040100,-75.68155187997706,39.23358143957915
247,10001040100,-75.68740768910659,39.26745847430246
248,10001040100,-75.67376778150931,39.26198794043901
249,10001040100,-75.66135814686217,39.23147367912179
250,10001040100,-75.65661825586871,39.25357044366461
251,10001040100,-75.64984390007949,39.225607368614554
252,10001040100,-75.67128530142313,39.255262202742195
253,10001040100,-75.71805551323747,39.195248135289894
254,10001040100,-75.66335046646769,39.240177973550495
255,10001040100,-75.74135293436574,39.25666457855287
256,10001040100,-75.66936945004433,39.281317729060135
257,10001040100,-75.72575524360927,39.254560391480524
258,10001040100,-75.74409315680148,39.220165161736226
259,10001040100,-75.7462001780961,39.224917004623705
260,10001040100,-75.63635603037525,39.21754983282721
261,10001040100,-75.63660412676187,39.2328292705657
262,10001040100,-75.63863791807039,39.22493402899498
263,10001040100,-75.62887122989771,39.22010980686028
264,10001040100,-75.73087110129498,39.24935094859021
265,10001040100,-75.70409822835548,39.26288321115723
266,10001040100,-75.72180064444002,39.26914202607008
267,10001040100,-75.64527586198568,39.23867934506376
268,10001040100,-75.64929735644046,39.195618595117054
269,10001040100,-75.75108284715613,39.23792558179034
270,10001040100,-75.63574729650483,39.23518361312232
271,10001040100,-75.68440370240432,39.289797873002485
272,10001040100,-75.69410314500267,39.271160462570954
273,10001040100,-75.69320547061314,39.20974295970433
274,10001040100,-75.70868007096337,39.27225649275457
275,10001040100,-75.73172802051201,39.26660640086704
276,10001040100,-75.60911017664908,39.21010601860662
277,10001040100,-75.7386902979302,39.25958912835688
278,10001040100,-75.67760246305212,39.26835327645173
279,10001040100,-75.66482197487764,39.25621426386506
280,10001040100,-75.7160628225522,39.29113270974359
281,10001040100,-75.6905757699392,39.25271291190365
282,10001040100,-75.67057601221379,39.258314653194205
283,10001040100,-75.72805854884005,39.2138760363188
284,10001040100,-75.65993591596751,39.18818736342961
285,10001040100,-75.68877878217044,39.27203251118465
286,10001040100,-75.69560783091725,39.218698028123995
287,10001040100,-75.73847907905323,39.212958118754095
288,10001040100,-75.62594595145048,39.204087231350584
289,10001040100,-75.6755635410933,39.220643638341684
290,10001040100,-75.72397383264811,39.214842267983116
291,10001040100,-75.69743114114782,39.27513746815795
292,10001040100,-75.63104835021795,39.20319625102733
293,10001040100,-75.70789899885685,39.24365250152561
294,10001040100,-75.7150092293406,39.21678109431463
295,10001040100,-75.6473387278059,39.25640295347484
296,10001040100,-75.64580443580543,39.202968478361676
297,10001040100,-75.74948980939334,39.243783853246704
298,10001040100,-75.71156580540382,39.2042871716959
299,10001040100,-75.72077842285847,39.27283337635619
300,10001040100,-75.74472574192245,39.208754717983055
301,10001040100,-75.61813888492918,39.209401778902794
302,10001040100,-75.69080942546864,39.22086312212775
303,10001040100,-75.7352378124555,39.23871820191219
304,10001040100,-75.73309790801987,39.20928832187378
305,10001040100,-75.67520811121562,39.20931299021468
306,10001040100,-75.74680290656653,39.23916022055141
307,10001040100,-75.71002799283181,39.27620181808473
308,10001040100,-75.64910007617367,39.22596570953872
309,10001040100,-75.7385440217585,39.26443994555152
310,10001040100,-75.73097882000745,39.28031609766119
311,10001040100,-75.71317105746566,39.25576554822569
312,10001040100,-75.65911225101745,39.20544152257379
313,10001040100,-75.65580122395268,39.25935330534319
314,10001040100,-75.73176999175082,39.200234268597065
315,10001040100,-75.753329267873,39.294560213934346
316,10001040100,-75.69744768506013,39.223147585913715
317,10001040100,-75.63570455866423,39.23194280469741
318,10001040100,-75.69669459936627,39.27823319450193
319,10001040100,-75.71234237000311,39.24540301329463
320,10001040100,-75.73858700570257,39.272657900727275
321,10001040100,-75.72065350792676,39.26718924421802
322,10001040100,-75.72255534457234,39.294506114059416
323,10001040100,-75.71706235736544,39.270750547723736
324,10001040100,-75.74532811078234,39.264949557200175
325,10001040100,-75.65074265620629,39.1854650718772
326,10001040100,-75.62779458934804,39.22435167074908
327,10001040100,-75.72829136792917,39.209729140305164
328,10001040100,-75.63191075708488,39.18704210342746
329,10001040100,-75.66879483634881,39.266862264178044
330,10001040100,-75.74034194528801,39.22430147514381
331,10001040100,-75.65773543384533,39.25036603447703
332,10001040100,-75.68273142797132,39.2367071011274
333,10001040100,-75.64587815031608,39.25749068238816
334,10001040100,-75.6639665896073,39.23846272342708
335,10001040100,-75.75265971071798,39.208056050684704
336,10001040100,-75.66969554381747,39.207249734996516
337,10001040100,-75.69628050291688,39.190646920012036
338,10001040100,-75.72566166237347,39.29654672696418
339,10001040100,-75.67239613441468,39.228579413901535
340,10001040100,-75.70711211096712,39.27270941273489
341,10001040100,-75.62578157619197,39.211451695910306
342,10001040100,-75.75104454394915,39.22634359324085
343,10001040100,-75.72100135455871,39.286931089359314
344,10001040100,-75.69124200038172,39.26234328406656
345,10001040100,-75.70598302843888,39.250772511582895
346,10001040100,-75.75115790588151,39.244113289573974
347,10001040100,-75.64975596809701,39.189961988449326
348,10001040100,-75.75209352389156,39.22531729878822
349,10001040100,-75.66202032360141,39.18420017575637
350,10001040100,-75.74507348520652,39.255514245434156
351,10001040100,-75.66547439803416,39.254953126073474
352,10001040100,-75.74208265630081,39.25199865064723
353,10001040100,-75.73153194276955,39.29619688719342
354,10001040100,-75.62235734833463,39.20644735187184
355,10001040100,-75.70556264867685,39.26421075819348
356,10001040100,-75.72251044773309,39.198683638983894
357,10001040100,-75.67968522678902,39.26457637437453
358,10001040100,-75.75597121015127,39.28688553320381
359,10001040100,-75.63211099469278,39.228082801148936
360,10001040100,-75.71283136178829,39.193331154082585
361,10001040100,-75.657988750131,39.22227598603131
362,10001040100,-75.72881017001562,39.248410911275
363,10001040100,-75.75120856864173,39.20548629128783
364,10001040100,-75.71411922596192,39.194293851961696
365,10001040100,-75.71410125793703,39.2323962349417
366,10001040100,-75.64593936081415,39.228481003099944
367,10001040100,-75.65083162953641,39.209727465215934
368,10001040100,-75.71879507277545,39.26095562172085
369,10001040100,-75.66882133604217,39.19179240692418
370,10001040100,-75.742540742039,39.20243951827588
371,10001040100,-75.69413780819447,39.25314256862274
372,10001040100,-75.74659905851178,39.21460478750122
373,10001040100,-75.6413253543993,39.198176333525275
374,10001040100,-75.70072302674457,39.21188624997989
375,10001040100,-75.6250560347372,39.20887978343091
376,10001040100,-75.66485918538281,39.2508493404763
377,10001040100,-75.71711239927363,39.25112528801018
378,10001040100,-75.72211480783199,39.25930929227952
379,10001040100,-75.73223771769733,39.22300399338038
380,10001040100,-75.64071990799756,39.18878266456696
381,10001040100,-75.6992840588347,39.21042579130322
382,10001040100,-75.71332577214429,39.209132938449514
383,10001040100,-75.67677458757879,39.183302032688076
384,10001040100,-75.71950497422732,39.21673560837822
385,10001040100,-75.7066305211939,39.20145170038471
386,10001040100,-75.65731813688203,39.21145200283735
387,10001040100,-75.72674743865353,39.252372227644024
388,10001040100,-75.72741261724812,39.27894821215336
389,10001040100,-75.7521818257237,39.24293598634699
390,10001040100,-75.74668040976537,39.23573936759102
391,10001040100,-75.68561529179375,39.243445160407816
392,10001040100,-75.73795078016117,39.21281013516263
393,10001040100,-75.73586613756905,39.29742353732239
394,10001040100,-75.71989830175745,39.25524464566428
395,10001040100,-75.68923240254551,39.27676091277355
396,10001040100,-75.67887237698909,39.19286427655699
397,10001040100,-75.64447115643897,39.19746153281988
398,10001040100,-75.64285597003703,39.2235736916885
399,10001040100,-75.68501900059617,39.21867055329238
400,10001040100,-75.65858862951342,39.186472936574596
401,10001040100,-75.75307091070019,39.224618014974595
402,10001040100,-75.69092997198211,39.28114051438304
403,10001040100,-75.63464421395936,39.194635938596875
404,10001040100,-75.7036794335977,39.28505441868521
405,10001040100,-75.73151160497103,39.2952819358909
406,10001040100,-75.72419102378896,39.2230033277524
407,10001040100,-75.7128875988321,39.295060074646635
408,10001040100,-75.66627593526788,39.23015344147218
409,10001040100,-75.72988074098093,39.24166233903169
410,10001040100,-75.65912980103124,39.23081948669658
411,10001040100,-75.70718266193295,39.20562175037546
412,10001040100,-75.68731274118953,39.274501569881934
413,10001040100,-75.69926882282178,39.204397153063155
414,10001040100,-75.73648162415796,39.23711818203358
415,10001040100,-75.7489495810917,39.24705311161971
416,10001040100,-75.72040313481592,39.255279697218974
417,10001040100,-75.66112837967655,39.23882571159765
418,10001040100,-75.70465200715412,39.2444036040671
419,10001040100,-75.73399375934363,39.282409720013135
420,10001040100,-75.72513218805037,39.28912473799709
421,10001040100,-75.7322357118441,39.20147537171865
422,10001040100,-75.63947435659995,39.223181565026316
423,10001040100,-75.70739626137815,39.28251395176626
424,10001040100,-75.65867069265865,39.25695819311604
425,10001040100,-75.7354683521292,39.1962766448351
426,10001040100,-75.6827902941099,39.254275460212504
427,10001040100,-75.68703329772863,39.209726752787155
428,10001040100,-75.65599212481392,39.26204045980291
429,10001040100,-75.72535708430634,39.2164421154812
430,10001040100,-75.72856532138697,39.26737398046098
431,10001040100,-75.7370288991014,39.20438536512293
432,10001040100,-75.61465703816977,39.209880193631584
433,10001040100,-75.64864724231236,39.22795544041157
434,10001040100,-75.63788979212295,39.241788585947916
435,10001040100,-75.75341602604236,39.26524648673525
436,10001040100,-75.70986845635882,39.278051175842045
437,10001040100,-75.72900012926844,39.21594752845988
438,10001040100,-75.7164709968449,39.28347842199258
439,10001040100,-75.725069594559,39.22543322017141
440,10001040100,-75.66593387257738,39.199610568806385
441,10001040100,-75.66722321011011,39.203070151266765
442,10001040100,-75.64906875448283,39.2354964540108
443,10001040100,-75.70405623718872,39.21200645131875
444,10001040100,-75.73581832850047,39.23379286785235
445,10001040100,-75.73841051667169,39.270595702235134
446,10001040100,-75.64991095157473,39.25465349323469
447,10001040100,-75.70190954248423,39.21332060117977
448,10001040100,-75.7345295424092,39.2759140474377
449,10001040100,-75.65933963486219,39.21882967391777
450,10001040100,-75.62605993995999,39.20662944161084
451,10001040100,-75.69257009558768,39.221225943048964
452,10001040100,-75.65011334956336,39.21504338018667
453,10001040100,-75.64205915070937,39.19644942619623
454,10001040100,-75.64907248965555,39.22884055476352
455,10001040100,-75.71790485088228,39.28698382906565
456,10001040100,-75.66867812806605,39.19437463967821
457,10001040100,-75.70521837709748,39.2938538805556
458,10001040100,-75.73533376578294,39.28856916842667
459,10001040100,-75.7188723088664,39.1906709118421
460,10001040100,-75.67123239816024,39.20579185980949
461,10001040100,-75.62822071322329,39.21045606843393
462,10001040100,-75.71574888579075,39.20716951071988
463,10001040100,-75.66651401912284,39.18862555104233
464,10001040100,-75.71160419192113,39.25112914246292
465,10001040100,-75.73366676105591,39.20818024449889
466,10001040100,-75.74122340720396,39.24285836174444
467,10001040100,-75.64396731877423,39.24896928923308
468,10001040100,-75.73571635610504,39.19838654639328
469,10001040100,-75.7105660739724,39.278985469734636
470,10001040100,-75.72640637134225,39.22492162744464
471,10001040100,-75.66991665823643,39.26457947054575
472,10001040100,-75.64913175435746,39.231167394264965
473,10001040100,-75.73990331110365,39.27302318586828
474,10001040100,-75.65707405286084,39.23073601787017
475,10001040100,-75.6624302795344,39.23401674538447
476,10001040100,-75.6522842444171,39.25131656014333
477,10001040100,-75.72613761674823,39.23514198591798
478,10001040100,-75.71995193166784,39.22284668995929
479,10001040100,-75.64148324667224,39.22296148512984
480,10001040100,-75.73287257667477,39.281460374052365
481,10001040100,-75.73432928072579,39.28314855426916
482,10001040100,-75.64408961958638,39.2072898402027
483,10001040100,-75.67684763797402,39.25382721713701
484,10001040100,-75.68559661182563,39.277648011139675
485,10001040100,-75.67314753915362,39.24165138852582
486,10001040100,-75.71613083410512,39.2936378185491
487,10001040100,-75.7074604538235,39.19393925408994
488,10001040100,-75.74188805523906,39.278150454849424
489,10001040100,-75.70842897633742,39.19716997778531
490,10001040100,-75.62640975422636,39.187005504578785
491,10001040100,-75.6652214084207,39.21275967553553
492,10001040100,-75.66635227520047,39.228732793785
493,10001040100,-75.72655161320387,39.2928830462091
494,10001040100,-75.67128148518248,39.19720887311949
495,10001040100,-75.6726727256295,39.25574152994743
496,10001040100,-75.71038675492552,39.27909193767131
497,10001040100,-75.63431249496018,39.21167635344056
498,10001040100,-75.65480977760224,39.236894197144075
499,10001040100,-75.73569958395073,39.201326139234375
500,10001040100,-75.70384570824217,39.26200286018899
501,10001040100,-75.6466732447808,39.194763944602094
502,10001040100,-75.72952581029409,39.198787097070316
503,10001040100,-75.74263369089769,39.29637503452872
504,10001040100,-75.69443536838213,39.27919197860029
505,10001040100,-75.63988385411822,39.227995869127874
506,10001040100,-75.7288938636938,39.218169972560034
507,10001040100,-75.72981930466295,39.21067138390104
508,10001040100,-75.75565800204731,39.259276725695564
509,10001040100,-75.6914088284576,39.20078058326164
510,10001040100,-75.69224600640358,39.23870782054943
511,10001040100,-75.67479940964128,39.1862843906345
512,10001040100,-75.74356857268114,39.26045949213546
513,10001040100,-75.73073033565262,39.22016766881796
514,10001040100,-75.62494334254103,39.19026973439435
515,10001040100,-75.70138363383899,39.27598299828393
516,10001040100,-75.6891150340045,39.19768290138871
517,10001040100,-75.70469245971579,39.21079253086792
518,10001040100,-75.7092420007398,39.29185407655425
519,10001040100,-75.71705970556152,39.27819703027375
520,10001040100,-75.63317744466899,39.18810422235396
521,10001040100,-75.69752816591775,39.29760364925531
522,10001040100,-75.623029550948,39.19837184159645
523,10001040100,-75.67405067434687,39.228037547329485
524,10001040100,-75.65690180633844,39.17497005818763
525,10001040100,-75.68927224760871,39.21116060406209
526,10001040100,-75.75247199262321,39.21854166313596
527,10001040100,-75.70399680007003,39.27671520286243
528,10001040100,-75.69628078409903,39.27430072563004
529,10001040100,-75.71206484002207,39.21496357264735
530,10001040100,-75.69329906051098,39.20580125703498
531,10001040100,-75.72229951738666,39.28890781112961
532,10001040100,-75.69519125357316,39.25594670951052
533,10001040100,-75.74421725128758,39.257636578417475
534,10001040100,-75.73243663088353,39.186775180519916
535,10001040100,-75.73008497170932,39.27643666839164
536,10001040100,-75.68955799015957,39.2695058271575
537,10001040100,-75.69646358004019,39.29096591517529
538,10001040100,-75.65382525568891,39.18567644593087
539,10001040100,-75.67211472746787,39.18193139575866
540,10001040100,-75.71894378169712,39.213820484429775
541,10001040100,-75.65879792264518,39.179280782411574
542,10001040100,-75.66573172956495,39.283314832162375
543,10001040100,-75.65326184253085,39.19952146409788
544,10001040100,-75.73730597639955,39.27404541415081
545,10001040100,-75.70729161438388,39.26534408882411
546,10001040100,-75.66984787495764,39.23862933888964
547,10001040100,-75.63406851584944,39.22797846769022
548,10001040100,-75.64105447376201,39.21432052641943
549,10001040100,-75.69233873875746,39.28651835719894
550,10001040100,-75.65696507684962,39.260870338579466
551,10001040100,-75.66127840667454,39.203046356323185
552,10001040100,-75.66740122169757,39.270268638327536
553,10001040100,-75.65744048960343,39.2545040418786
554,10001040100,-75.74896224414132,39.22584089664682
555,10001040100,-75.64533206502458,39.19815143748168
556,10001040100,-75.68188150979131,39.245859232292375
557,10001040100,-75.6307324985767,39.19062906655008
558,10001040100,-75.70891402169963,39.22157163560155
559,10001040100,-75.7441649153499,39.23107689977541
560,10001040100,-75.71917962333227,39.26703749098441
561,10001040100,-75.73662482214397,39.28518380223139
562,10001040100,-75.7495852949055,39.22421529847661
563,10001040100,-75.75533994062053,39.291130673792296
564,10001040100,-75.74610414026506,39.226474563203354
565,10001040100,-75.68255739192189,39.23427732135845
566,10001040100,-75.723384174944,39.22227027769756
567,10001040100,-75.63049582683755,39.21426816255914
568,10001040100,-75.65620723787985,39.206641177328116
569,10001040100,-75.68007314457593,39.250425456450394
570,10001040100,-75.68425575416695,39.25511611609224
571,10001040100,-75.64645063217213,39.251111174299425
572,10001040100,-75.67722191743216,39.26693422815118
573,10001040100,-75.7488227678145,39.259962796227285
574,10001040100,-75.71809332600891,39.24209853127348
575,10001040100,-75.74497228709781,39.237007083291246
576,10001040100,-75.65763855155794,39.19804603905252
577,10001040100,-75.70558899132422,39.290520732799266
578,10001040100,-75.71230554178275,39.278408485997915
579,10001040100,-75.73556214119378,39.24529115116309
580,10001040100,-75.71561005665934,39.21174260958376
581,10001040100,-75.73886764913487,39.28721394431844
582,10001040100,-75.66904732932284,39.28154046114086
